"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10"
2.0423625;3.9047728;3.3263013;3.3263013;1.7970123;3.9701636;2.7784963;2.877624;2.544778;2.2392192
3.2256372;4.058193;2.969524;3.1674926;2.969524;3.9271276;3.42935;3.2256372;2.624355;3.039959
1.688705;4.20748;3.4622068;3.7065277;3.2119446;4.004276;3.2468727;2.7160113;2.8264184;2.1908085
3.348448;4.0481257;3.192111;3.1340508;3.0724108;3.6026702;2.6898363;3.2469842;2.860778;2.860778
3.237818;4.1439133;3.0408974;3.3636205;3.5597794;3.815558;2.4200687;3.144197;2.8946805;2.7233615
2.497891;3.949377;3.1785102;3.1490393;3.1490393;3.7410164;2.3090565;3.1490393;3.0550268;2.5536652
2.4336083;4.1764307;3.1945777;3.3274257;3.387769;3.9865062;2.7557762;3.1584125;2.8093975;2.4336083
3.2802393;3.8789692;3.1671476;3.381831;3.1671476;3.6363213;3.4135237;2.8934093;2.7825255;2.9932156
3.3548493;4.41091;3.0322464;3.1403966;3.4343274;3.5765238;2.8210826;3.4343274;2.8210826;3.1056302
3.124812;3.9251277;3.2046716;3.313644;2.99162;3.7957416;2.7205348;3.0380166;2.6562338;2.688901
2.3185558;2.9612434;3.1415222;3.107973;3.1415222;4.0648503;3.0732594;1.9611263;2.7411563;2.878926
2.7673962;4.3592205;3.3268633;3.3916683;3.2431107;3.8631697;2.977895;3.0332787;3.2284436;2.4693635
2.6232529;4.2845607;2.7934062;3.326438;3.2794423;3.8503542;3.4142814;2.525923;3.004232;2.7119443
3.6821418;3.9278474;2.7737317;3.5321772;3.1412268;3.7211597;2.9117858;3.355687;2.9538705;3.327725
3.611918;3.5722203;3.4426944;3.4877596;3.1189322;3.5308814;3.1189322;3.053092;2.7353287;3.2938592
3.499362;3.6617565;3.2690532;3.3404403;3.3053837;3.6105003;2.7465227;2.9180949;3.1921759;2.7465227
3.7369955;3.6469252;3.0096745;3.3145895;3.173709;3.5820303;3.4760358;3.173709;2.3646579;2.8133497
3.457777;3.7161033;3.322729;3.5386355;3.2213666;3.77912;3.3698008;3.322729;2.8356552;2.5673444
1.8192214;3.7984715;3.1019976;3.5680394;2.837632;4.205043;3.2233825;3.4104867;3.1019976;2.524315
3.3692408;3.9993439;3.3692408;3.6371522;3.3243582;3.6030006;3.0021815;3.530986;2.9367309;2.8666947
1.9181523;3.0076716;3.3142107;3.3781264;2.8422618;3.0852904;2.7653086;2.913714;2.7304251;3.060081
3.6506407;3.6788857;2.8327637;3.250984;3.1616654;3.4960444;2.8327637;3.1138248;2.8327637;2.6161976
3.442763;3.7622736;2.9704309;2.9704309;3.2342286;3.6594908;2.4792244;3.1656833;2.9263499;2.4792244
3.5875719;3.9243104;3.6431923;3.2507265;3.3277843;3.6157687;2.5153413;2.7390296;3.122715;2.864449
3.6619687;3.8668187;3.4040513;3.5228112;3.2449198;3.7549415;2.7834773;3.5772893;2.8943675;2.8218234
3.5680394;4.161269;3.1765814;3.6308134;2.7680187;3.5999188;3.0213993;3.3108857;2.963816;2.6123157
3.632224;3.988085;3.0746405;3.72296;2.9417856;3.3295035;2.5390217;3.2281141;2.788536;3.2281141
3.684242;3.9023497;3.2785075;3.2190347;3.3877904;3.7095733;3.1113064;2.990556;2.5043743;2.8233058
3.571471;4.149717;3.1799653;2.9572349;3.2191224;3.3620112;2.7346077;3.1799653;2.7950804;2.670241
3.6088252;3.5516248;3.1603968;3.3573067;3.1158943;3.6362436;2.9691062;2.9149637;2.8577213;3.2030032
3.7810268;3.5362053;3.2733314;3.5814006;2.998197;3.2113152;2.8258014;3.0743957;3.2113152;2.8258014
3.50391;3.8576188;2.8975823;3.002985;3.2654371;3.4413748;2.9516718;3.2654371;2.715176;3.0983298
3.573659;3.7304103;3.1821227;3.4593763;2.9805305;3.2901764;2.8930578;2.7630825;2.8621132;2.9805305
3.3732862;3.6277092;3.271727;3.3732862;3.340566;3.7228723;2.9848144;3.1586754;3.271727;3.0311944
3.526066;3.8877676;3.2803123;3.329723;3.144917;3.6731594;3.329723;3.1735024;2.9882755;2.6717527
3.6489077;3.3698614;2.6753445;3.0328414;2.9272678;3.5343719;3.0328414;3.2154825;3.0328414;3.2154825
3.7418158;3.5694637;2.8731332;3.2807217;2.5833232;3.470695;3.0459898;3.0975513;2.9341328;2.9916246
2.8575306;3.976571;3.426165;3.392234;3.160203;3.8169794;3.1888077;3.1746078;3.2700171;2.508598
3.483782;3.953816;3.2796686;3.483782;2.8646739;3.6532128;3.1595116;3.1595116;2.8646739;2.8646739
3.3476508;4.1524253;3.2191308;3.2191308;3.4880693;3.5637362;2.988816;3.285454;2.8985279;2.988816
3.3193107;4.0589848;2.9530606;3.1784034;3.3193107;3.6197715;3.1784034;2.8179553;2.47643;2.6617024
2.9357274;3.9809313;3.1582198;2.9843626;3.4939473;3.8298872;2.5066955;2.5066955;3.1582198;2.7133973
3.0562382;4.03146;3.2570148;3.1472607;3.4241421;3.7255719;3.2036426;3.307682;2.8832855;2.3464894
3.5975091;3.7220502;2.8874016;3.2272189;3.3756866;3.1610553;2.689118;3.1946843;2.5729728;2.5729728
3.5960624;4.0296803;3.5731847;3.279412;3.3964608;3.7032018;2.652702;2.9939299;3.0344002;2.9517524
3.4287398;4.051413;2.135283;3.1051555;3.2390544;3.4627125;2.2539277;2.6982183;2.832302;2.6237705
3.8010933;4.368137;3.0060468;3.528691;3.3948786;3.618472;2.6994789;3.4640214;3.0575058;2.8944304
3.3380656;3.9021382;3.1065402;3.6340597;3.0156956;3.7316248;2.8047307;3.0156956;2.915766;2.6798081
3.849784;4.553977;3.1116776;3.486675;3.5174668;3.7346578;3.1116776;3.4549048;2.792859;3.2396276
3.1079562;3.1403668;3.2883174;3.5313046;2.9279819;3.8899834;3.367605;2.6049337;2.8458228;3.0744598
2.888857;3.7361038;2.771085;3.3657472;2.563469;3.4641821;2.637568;2.771085;2.771085;2.9942086
3.7344737;3.4426944;2.870685;3.2858028;3.3408806;3.7344737;3.0996313;3.1656153;3.028984;2.9529636
3.3809226;3.9022362;2.8659327;3.420383;3.2969987;3.5972397;3.530202;2.7212257;3.1562195;2.7961946
3.404634;4.046544;3.2992604;3.261515;3.1388948;3.5869753;2.947807;2.9991097;2.6423588;3.2222886
3.867114;3.8797493;3.2070477;3.3230655;2.9878645;3.3867202;3.0757813;2.9246426;3.1303723;2.6653264
3.4158492;4.092436;3.2671583;3.2671583;3.3442647;3.1836057;2.8805711;3.0924306;2.8805711;3.2671583
3.515564;3.7141554;3.2675083;3.6522393;2.718813;3.4395165;2.0506923;2.936875;3.2437677;2.7586207
3.439245;3.7188723;2.8160143;3.1884565;2.8160143;3.2870796;2.737823;2.7776825;2.6963081;2.8529305
3.499618;3.5879598;3.476257;3.499618;3.0384645;3.206598;3.1091444;2.522948;3.4027095;2.8800833
3.2952173;4.160479;2.8381941;3.1990273;3.1990273;3.538262;3.3400512;2.8381941;3.0347981;2.4961505
3.4364135;3.879322;3.3116305;3.7594113;2.621709;3.623138;3.406647;3.0026498;3.2428684;2.7461143
3.3195598;4.0448294;2.7097392;3.461219;2.5030973;3.885396;3.3195598;3.0927699;3.0927699;3.2125804
3.419426;4.0638366;3.3877265;3.3877265;3.2121394;3.537039;2.6634715;3.0897822;2.9503393;2.8452504
3.6673973;4.203128;3.041756;3.263629;3.3584766;3.7921607;2.5755544;2.434009;3.263629;3.4170527
3.5994177;3.587185;2.9566367;3.3367445;3.0660386;3.5748007;2.8595877;2.780073;2.833779;2.933243
3.7708569;3.9230196;3.1269035;3.358624;3.412312;3.4756062;2.7259705;3.1941304;3.1269035;2.9146638
3.744796;3.7649326;3.1876519;3.2562606;3.113987;3.1876519;2.7490141;2.853481;3.0344608;2.853481
3.666534;3.4190364;3.4497614;3.3546007;3.089398;3.666534;2.8987942;2.9499576;3.249423;2.9986303
3.9848092;3.891357;3.3940513;3.3100872;3.005233;3.1174977;2.5645127;3.005233;3.1174977;2.3604257
3.6664917;4.2814107;3.2737286;3.5040753;3.379003;3.8276734;2.9226925;3.2737286;3.0691295;3.156053
3.5794845;4.0389743;3.2498245;3.5353184;3.0870814;3.7203043;3.0137646;3.4651816;3.0137646;2.934644
3.7371497;4.3771544;3.0868165;3.5395544;3.3236413;3.2615013;2.8266916;3.4639435;2.8266916;3.1603906
3.1419172;3.9642196;3.261985;3.6353118;3.3691697;3.3691697;3.0054405;3.203752;2.9295156;3.3691697
3.6353524;4.036343;3.223582;3.4025288;2.9029093;3.4505136;2.4705086;3.1204653;2.7886028;3.0530722
3.8035376;3.9066665;3.3251472;3.6256645;3.4486551;3.5232587;3.0200908;2.4819772;2.7485435;2.8236494
3.9322867;3.8196046;3.4131796;2.9123228;3.0240486;3.5152411;2.3783612;2.2720995;3.0240486;2.6425948
3.2721524;3.7676919;3.1505127;3.4784067;2.9186366;3.4595933;2.7405832;3.0120006;3.1243026;2.9186366
3.8774316;3.6763008;3.310543;3.4934726;3.4242625;3.4934726;3.0349529;3.1354942;2.862201;2.6532419
3.4973454;4.038688;3.5996737;3.4973454;2.9334922;3.38334;2.4575257;3.0523756;2.7985444;3.0523756
2.6899445;3.7637079;3.4109;3.3802156;3.0511003;3.9022899;2.807089;3.0511003;3.4976788;2.5572333
2.7357843;3.757083;2.90724;3.2672167;3.3464415;3.59274;2.781482;2.8670526;3.087019;2.6376028
3.4486551;3.6256645;3.0348442;3.1715133;3.2917302;3.9368286;3.2917302;3.0348442;3.5842621;2.3162332
3.3641012;3.8534338;3.2460008;3.5025787;3.1120613;3.5951471;2.774282;3.1120613;2.2604;2.704962
3.6131463;4.097878;3.1036646;3.4212024;3.2210746;3.7082732;2.9220145;2.9220145;3.1036646;3.2573357
3.5849712;3.724367;3.3931947;3.5072372;3.1166508;3.3931947;2.9431512;2.9894288;3.033659;1.9867014
3.361603;3.49079;2.7670615;2.8848035;2.8848035;3.428281;2.9388535;2.9901311;2.6335828;2.8848035
3.7975461;4.0083075;3.3015604;3.0047078;2.4390364;3.7576582;3.3015604;2.704666;3.3637946;2.4390364
3.235572;3.9655461;3.1887467;3.4036114;3.3438563;3.5964477;2.8495848;3.0879562;3.033476;2.8153582
3.6403048;3.9736207;3.185925;3.030675;3.0851474;3.7551675;3.3202803;2.8468122;2.5332863;2.911929
3.318194;4.0078287;3.318194;3.346981;2.7924623;3.6815045;2.688419;3.2580073;2.688419;3.0520854
1.449716;3.7953105;3.2156959;3.5150926;3.2301347;4.187769;2.9880304;3.7103403;3.023903;2.589473
3.3717377;3.8168795;3.6429143;3.3717377;2.7988434;3.6663883;2.6817648;3.2024274;2.8526137;3.1257675
3.413867;3.7775917;3.153399;3.2750535;3.0369108;3.5401423;2.7137291;3.0148678;2.8184845;2.672741
3.4372792;3.7999015;3.4978492;3.3389356;3.3389356;3.755479;3.4055607;3.2675526;2.611797;2.7450628
3.2956743;4.0071673;3.257934;3.5833547;2.9955719;3.5551841;2.3977418;2.8330543;2.5647933;3.0908813
3.340323;4.015599;3.6905434;3.4208667;2.455695;3.629632;2.796664;2.8664043;3.4208667;2.9315965
3.6354973;3.9420297;3.0635567;3.2304065;3.1504574;3.1504574;3.1912308;3.2304065;3.2681053;3.1504574
3.5234334;3.6906152;3.162059;3.2046683;2.7986321;3.5234334;3.0709739;2.7339792;3.358982;2.8593576
3.3061397;3.9648337;3.137274;3.667345;2.6785302;3.6454525;2.4134781;3.0203166;3.2419734;3.3367422
3.7747383;4.4648323;3.0361333;3.4134464;3.1366804;3.4134464;2.704753;3.0707846;2.9243348;2.355667
2.576254;3.7638094;3.3791173;3.23063;2.9347482;3.8706064;2.8907557;3.3791173;3.017321;2.3719466
3.461928;3.8900783;2.8923888;3.8225446;3.1510336;3.4947832;2.697463;3.2791998;3.0039926;2.45511
3.2718067;3.9668975;3.706037;3.0887065;2.487039;3.5286183;3.2718067;2.9828267;3.0371673;2.487039
3.5819767;3.5406258;2.91627;3.3556564;3.062657;3.7664104;2.5375128;2.7447174;3.1285276;2.9921398
3.2739446;4.2094297;2.9375818;3.346421;3.33234;3.548316;2.9163125;3.374002;2.701295;3.0564907
3.4647264;3.5887988;2.7587461;3.396395;3.0304585;3.419695;2.9600585;2.844192;2.7131195;2.8023815
3.3610213;3.9923604;3.1742735;3.493764;3.3890169;3.542291;2.8543925;3.0270693;2.9866142;2.9444535
3.4887216;3.4317303;2.9980514;3.1253278;2.9032052;3.201986;3.2382185;2.7415862;3.5685458;2.6172225
3.1767673;3.9714873;3.2682776;3.11075;3.4539647;3.546396;2.9236817;3.11075;2.5840135;2.5840135
3.4966714;4.2534122;2.512461;3.1920092;3.1062417;3.4341507;3.075936;3.270998;2.7082078;3.1356559
3.4911535;3.808077;3.2378874;3.6621182;3.0245078;3.563083;2.828017;3.1886575;2.378799;1.7742685
3.2916806;3.7229257;2.9775362;3.4010165;2.8053467;3.7476394;3.2916806;2.8660977;3.1243863;2.9775362
3.571811;3.7741666;3.3178427;3.6085098;2.7492182;3.6085098;2.6602855;2.454473;2.830884;3.3178427
3.5740812;3.9701555;3.3144083;2.9627125;3.3859162;3.45265;3.0628917;2.9627125;3.0628917;3.2373908
2.6081307;4.1568227;2.877223;3.0890446;3.0890446;3.9375858;2.2388396;3.6563811;1.6469684;2.2388396
2.3788712;3.3628573;3.6151712;4.231141;2.6520088;4.3690057;2.3433497;2.7286646;3.774154;2.509541
3.6112115;4.0307374;3.4203577;3.2361634;2.944725;3.8289366;2.944725;3.0716574;2.3028567;2.4238129
3.460607;3.9999685;3.2566617;3.3889124;3.1680088;3.284548;2.9629476;3.1680088;2.6013079;2.654337
3.592681;4.1374345;3.2793627;3.592681;3.2506502;3.8308964;2.5670772;3.0226176;3.1592073;3.0932426
3.571646;3.9736254;3.3555052;3.4983406;3.3555052;3.6882684;2.6080651;3.3106453;2.8163638;2.560642
2.382749;3.7791936;3.4016044;3.3161314;2.9286501;3.895686;2.8175285;2.4696333;3.1195517;2.7569656
3.4974911;3.9837875;3.2198496;2.9454;3.0767426;3.4770818;3.1364646;2.752485;2.5658858;2.8726366
1.8199776;3.8172023;3.0278382;3.167817;3.3647854;3.6163638;2.8042789;2.7396016;3.0278382;3.2513144
3.424418;3.876553;2.9206216;3.1181033;2.9908721;3.586449;2.674298;2.9908721;2.57657;2.76332
3.0351858;3.9324782;2.8115332;3.3358183;3.0351858;3.7781892;2.9837854;2.9837854;3.1752133;2.523002
3.5315032;3.503376;2.6581678;2.8398805;2.9449363;3.2443295;2.8937871;2.5156288;2.782901;2.722478
2.9442308;4.0550413;2.9905112;3.2655482;3.11774;3.703554;3.2305934;2.9905112;2.6098664;2.6739442
3.7787075;4.334592;3.02143;3.42575;3.39505;3.7997272;2.7042627;3.3306692;2.8753684;2.4977107
3.4640684;4.010178;3.3923652;3.3151212;3.0910213;3.6526852;2.6576593;3.0910213;2.6576593;3.27414
3.4737735;3.9105408;3.1823742;2.474219;3.1823742;3.4737735;2.474219;3.4737735;2.474219;2.8512063
3.5866764;3.7013779;2.9670637;3.5109575;2.872382;3.429032;3.0112422;2.7110815;3.0112422;2.518664
2.3236113;4.6382275;3.5490172;3.6336298;3.5490172;4.030249;3.4883502;2.9665596;2.9665596;3.0667589
3.3696253;3.9324844;3.450251;3.134014;3.4882503;3.2819247;3.021659;2.8251998;2.7500863;3.0794134
3.0828533;3.4881878;3.169832;3.2106397;3.0828533;3.5470135;2.7645464;2.9875822;2.9363115;2.2948656
3.7654905;4.113099;3.4216263;3.7444875;3.1919699;3.4785988;2.8933375;2.8933375;2.9881318;2.6075451
3.2224748;4.2582946;3.320393;3.4095724;3.2224748;3.784601;2.9018195;3.6374695;2.802543;3.1875823
2.7075198;3.7606452;2.8881502;2.7625415;2.7075198;4.2256103;2.814693;3.5530632;3.0808117;2.7075198
3.3480434;3.8816557;2.9958215;3.54907;2.8234494;3.384481;2.9958215;3.1873605;2.6894455;1.9925112
3.0345423;4.2422366;2.9641273;3.1915314;3.4906633;3.4906633;2.9999545;2.7171261;2.8482335;2.388371
3.52231;3.802582;3.3929884;3.6000786;3.2964365;3.4810336;2.7764568;2.8582664;3.1895561;2.2209022
3.0528448;4.3479013;3.0105371;3.3994443;3.2061665;3.5859554;3.2410865;3.2748277;2.767094;2.820755
3.5560255;4.1329913;2.8910303;3.0753405;2.7063172;3.365503;2.7063172;2.9242053;2.9874258;2.7843418
3.5833793;4.067175;2.9176347;3.291988;3.3910084;3.5637434;2.879063;3.1222277;2.9547741;2.6099367
3.9838932;4.258069;3.274173;3.274173;3.1203911;3.3430183;2.7766125;3.274173;3.1203911;2.7766125
3.0576363;3.758;3.0576363;3.325692;2.7753584;3.4980538;2.9608765;3.0264118;3.0576363;2.8153176
3.7144203;3.4798825;3.3876486;3.4798825;2.5207975;3.8650835;2.9989364;3.2497325;3.2860353;2.8990984
3.4939754;3.6797333;3.2656555;3.2656555;3.1993854;4.033072;3.12841;3.12841;2.7799594;3.1993854
3.870447;4.060917;3.4036224;3.285348;2.8776686;3.959604;3.1979344;3.0505683;2.6684935;2.9386845
2.521788;3.9712207;3.5046723;3.3345451;2.9283495;3.7404969;2.9283495;2.9558077;3.2574673;2.6399364
3.3905973;3.93567;2.875379;3.2149909;3.3354187;3.9040492;3.0406682;3.4170854;3.182473;3.0406682
3.7848022;4.1455135;3.5046628;3.4680777;3.1658409;3.6698544;2.940637;3.0595653;2.7306151;3.215023
3.4178622;4.0871167;3.056666;3.4602587;3.2619555;3.540013;3.2951422;3.4178622;2.32704;3.1362767
3.4725475;3.884644;3.3649666;3.3361607;2.9904954;3.6367838;3.143364;2.9483256;3.069848;2.7592382
3.6721406;4.0774612;2.8741617;3.6968226;3.3507211;3.4491053;2.81706;3.0746577;2.81706;3.028175
3.4578614;3.563797;3.529717;3.2517586;3.1557412;3.6595774;3.1040382;2.9918478;2.6397138;2.3476763
3.8125367;4.031252;3.6016319;3.5675144;2.8323085;3.6975112;3.141241;3.141241;3.0866222;2.9022021
3.3356922;3.4462473;3.4197333;3.3356922;3.3924968;3.5691984;3.0304964;3.1428993;3.1777244;2.5890558
3.2577405;4.1041846;3.5990572;3.4581397;3.2940547;3.8732393;3.140144;3.180899;2.1621108;2.8530219
3.616704;4.04084;3.1236339;3.4988043;3.5296078;3.7221577;2.9767892;3.0770411;3.2107725;2.9767892
3.6330068;3.9963322;2.9659529;3.1396523;2.631114;3.2875981;2.4888918;3.1396523;3.5305796;3.4751425
2.5905678;3.5123131;3.1050332;3.5123131;3.1050332;4.0638924;3.6379027;2.74602;3.2455056;2.6713116
3.0559976;3.614885;3.1532142;2.6902862;3.2131424;3.490716;2.7381804;2.7381804;2.5310795;2.5870125
3.6038744;3.9296176;3.1814766;3.4024966;3.2980804;3.5624976;2.6143274;3.15007;2.6143274;2.4988792
3.557389;3.557389;3.1814106;3.3097374;3.226041;3.3097374;2.7964962;3.034157;2.2816317;3.0856886
3.4084823;3.9486115;3.4436674;3.4436674;3.5105283;3.8148537;3.1665783;3.0194275;2.9077296;2.9077296
3.2192004;4.0292487;2.282686;3.0448444;3.0448444;3.589388;2.9234815;3.0448444;2.6813364;3.0060039
3.6345816;4.163743;3.270508;3.3313587;3.1122234;3.460412;3.0358822;3.136428;2.573514;2.8631215
3.257907;4.27028;3.0175238;3.1916583;3.378534;3.4157128;2.1066675;3.120707;3.0175238;2.9616437
3.6476593;3.883223;3.2894998;3.1826496;2.8114252;3.6297925;2.4744818;3.2104514;3.0307102;2.8899856
3.3251998;3.6038501;3.528093;3.0280385;3.187617;3.6038501;2.8380682;3.3251998;2.8890498;2.9375577
3.1046395;3.9936574;3.4282174;3.495045;3.1046395;3.7250242;3.1046395;2.8926437;3.0042489;2.6232696
3.8953211;3.8770127;3.499973;3.5524497;3.068873;3.5524497;2.4600036;3.2910128;2.7828615;3.2223067
2.1701133;3.7708597;3.076916;3.0026855;3.1680264;3.758874;2.8942757;3.1895635;3.1460152;2.8942757
3.5168087;4.134582;3.2236078;3.1596584;3.2541118;3.58382;3.2236078;3.1260817;3.1596584;2.3356547
3.3399253;4.282823;3.4537628;3.5559556;3.211444;3.6486666;3.5559556;2.6816041;2.8909624;2.6816041
3.4606912;4.2092166;3.1834242;2.8882272;3.553142;3.7881494;2.8882272;3.1173873;2.5904365;2.1644425
2.926488;3.6821668;2.5714288;3.1081803;3.213226;3.6423929;2.3011756;3.2499378;2.5714288;2.8029335
3.4049363;3.9265893;3.2987895;3.3638194;3.1544776;3.7576833;3.0736773;3.1544776;3.128263;2.663274
2.9257088;3.936273;3.4296193;3.384641;3.2881186;3.6638145;3.0616336;3.4296193;3.0616336;3.4296193
3.3905323;4.35008;3.487402;3.4401395;3.3560386;3.8128784;3.1195905;3.3560386;2.8963764;2.9764462
2.8985894;3.968125;3.075752;3.2937102;3.012936;4.09302;2.8231277;3.2262015;3.012936;2.4842935
3.7905717;4.036855;3.2773445;3.0490396;3.153323;3.6401775;2.9326015;3.306087;2.8466892;2.8905678
3.7520764;4.235384;2.610726;3.691069;3.2171528;2.9913924;2.405786;3.1653092;2.7807252;2.405786
3.3883927;3.759551;2.870087;3.3186011;3.3186011;3.4536297;2.9071248;3.1902282;3.0429146;3.1338794
3.6425154;3.8972137;3.1421857;3.1074164;2.8228414;3.3566542;2.868797;3.1757867;3.0340261;2.6707566
3.4888144;3.7600722;3.4888144;3.4888144;2.8907814;3.6185215;2.8257473;2.951843;3.2559462;3.11541
3.5422997;4.3226113;2.8357906;3.2501833;3.0643003;3.8012257;2.7463305;3.1301758;2.648074;3.3051858
3.5252273;4.0015006;2.9874551;3.375972;3.4383717;3.702629;2.9388115;3.2381167;2.6521566;2.8337936
3.526493;3.8210728;2.9675229;3.267237;2.9675229;3.9027007;2.4577007;3.1070886;2.8623297;2.8052697
3.6316814;3.945296;3.2899973;3.4906273;2.9899716;3.361441;3.1722426;3.3953354;2.9899716;2.9899716
2.0525417;3.2091022;3.4333055;3.3961043;2.5555532;3.9274287;3.2316928;2.63975;3.0348265;2.9196508
3.8051217;3.7120347;3.3187094;3.3657744;2.907231;3.2693195;2.9774294;2.75006;2.75006;3.3657744
3.4271705;4.1654644;2.6021214;3.3627164;3.3288615;3.2938201;2.528236;3.2198236;3.1399112;2.8527923
3.4821727;3.9730487;2.9544191;3.588187;3.1797771;3.8773382;2.5746748;3.3206923;3.0156956;2.8891416
3.0107398;3.5490203;3.1230352;3.4771216;2.658188;3.270877;3.270877;3.270877;2.245465;2.8842204
1.3112595;3.4988785;3.33607;3.7824087;1.708029;4.2373323;2.471769;3.0387692;3.319866;2.646346
2.4632337;3.8903716;3.2500215;3.3121338;3.112868;3.551939;2.9538677;3.3418007;2.9538677;2.5312402
3.6746542;3.7397084;3.1583135;3.2650557;3.1860862;3.5683768;3.0388007;3.1297474;2.9387474;2.609392
3.6119254;3.7446153;3.24943;3.02141;3.157992;3.2198699;3.02141;2.8631773;2.621999;2.7735596
3.1679945;4.211514;3.1289248;3.5722017;2.552183;3.2768037;3.1289248;2.552183;2.8557255;2.312923
3.6879737;4.093431;3.4002995;3.4648361;3.1346056;3.7602928;2.943559;3.4648361;2.8894944;3.0436378
3.6702447;3.853921;3.3100774;3.3100774;2.96893;3.3100774;2.8233025;3.1539814;2.8987648;2.96893
3.9298053;3.8445785;2.8697355;2.8697355;2.8697355;4.045403;2.6007817;2.981197;2.8697355;3.0814714
3.7719889;3.7145417;3.1285079;3.5545805;3.016183;3.444677;3.016183;2.954905;3.2294805;3.1285079
3.7941525;4.0127854;3.1232579;3.1893122;2.894028;3.7217739;3.1893122;3.2512724;3.3647432;2.169881
2.960703;4.041267;3.3655422;3.3982916;3.1427116;3.6529114;3.2966387;2.6048317;2.4511273;2.960703
3.3552063;3.9228106;3.2713628;3.6640956;2.9670417;3.7757316;3.1307342;3.079091;3.2713628;2.9670417
3.2565403;3.7652168;3.2228239;3.1879306;3.1879306;3.567474;2.8028843;2.9924693;2.9021628;3.2565403
3.8676717;3.755149;3.4513164;3.3130813;3.2360675;3.9295697;2.850071;3.2360675;3.2753158;2.5814853
3.4850862;3.7807086;3.0635488;3.3514664;3.197198;3.733058;2.6576123;3.0635488;3.2773042;2.503226
3.3161476;3.8123498;2.5946472;3.4651;2.9286659;3.4924018;2.9749067;2.9286659;3.518978;2.9286659
3.550443;3.82109;3.0585778;3.3815436;3.2850323;3.5885587;3.2850323;3.1782017;2.765353;2.8471045
3.8753273;4.0943127;2.9284928;3.4176953;2.6923423;3.7212343;2.5494153;3.0749745;2.1822703;2.6923423
3.3678455;3.9767911;2.489805;3.3156912;3.6532612;3.614313;3.004137;3.2024364;2.8879812;3.108194
3.3652098;3.5869582;3.278832;3.4944124;2.8771594;3.41891;3.0424647;2.6226647;3.150668;2.2804425
3.7841716;3.4311604;3.368776;3.4898803;3.3022397;3.7407525;2.8267815;2.8806455;3.0267498;3.1542037
3.2342515;3.5120373;3.5897825;3.5120373;3.059777;3.3827593;3.3356652;2.7665322;3.3356652;2.8482897
3.7221882;3.931664;2.9480803;3.4756904;3.1216233;3.3142462;2.9480803;2.6982112;2.8130147;2.6136308
2.9409864;3.945158;3.2858663;3.3962243;3.128221;3.833546;2.9409864;2.981343;2.981343;2.600924
2.714286;3.8707726;3.4948704;3.3410254;2.7746754;3.6768863;3.0759728;2.9366288;3.1184163;2.6500144
3.7217903;3.7566593;3.0697203;3.1669993;2.999178;3.8545153;2.5443375;3.2556484;2.999178;2.7037115
